"","DIVEID","SPECIES","SIZE_","COUNT","biomass_g","PROJECTEDLENGTH","BIOGM2","ABUNM2","FAMILY","TAXONNAME","TROPHIC_MONREP","REGION","ISLAND","REEF_ZONE","OBS_YEAR","DEPTH"
"3622",200309205,"GYFL",63,1,426.433025832565,2010.30909848,0.0212123113880842,4.97435941943506e-05,"Muraenidae","Gymnothorax flavimarginatus","PISCIVORE","MARIAN","Rota","Forereef",2003,11.968440961
"3623",200309205,"GYUN",63,2,800.1504,2010.30909848,0.0398023567920473,9.94871883887013e-05,"Muraenidae","Gymnothorax undulatus","PISCIVORE","MARIAN","Rota","Forereef",2003,11.968440961
"3624",200309205,"CHUD",88,2,28364.7628557413,2010.30909848,1.41096525291499,9.94871883887013e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Rota","Forereef",2003,11.968440961
"3625",200309205,"CHMC",63,5,20646.9307207414,2010.30909848,1.02705254313143,0.000248717970971753,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2003,11.968440961
"3626",200309205,"CHUD",175,1,122483.766591444,2010.30909848,6.09278278072035,4.97435941943506e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Rota","Forereef",2003,11.968440961
"3627",200309205,"GYUN",100,1,1600,2010.30909848,0.079589750710961,4.97435941943506e-05,"Muraenidae","Gymnothorax undulatus","PISCIVORE","MARIAN","Rota","Forereef",2003,11.968440961
"3628",200309205,"SCRU",63,1,5341.81295015994,2010.30909848,0.265720975654883,4.97435941943506e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2003,11.968440961
"3629",200309205,"SCAL",58,3,11411.6315962865,2010.30909848,0.567655571221104,0.000149230782583052,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Rota","Forereef",2003,11.968440961
"3630",200309205,"NONE",0,0,0,2010.30909848,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2003,11.968440961
"3631",200309205,"CHUD",125,2,85275.0108594708,2010.30909848,4.24188553511236,9.94871883887013e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Rota","Forereef",2003,11.968440961
"3632",200309206,"GYUN",88,1,1090.3552,2409.00153028,0.0452617064080182,4.15109740459056e-05,"Muraenidae","Gymnothorax undulatus","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3633",200309206,"CHUD",88,1,14182.3814278707,2409.00153028,0.588724467361472,4.15109740459056e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Rota","Forereef",2003,14.071396445
"3634",200309206,"PLTE",63,2,19162.7158733496,2409.00153028,0.795463001267681,8.30219480918112e-05,"Ephippidae","Platax teira","SECONDARY","MARIAN","Rota","Forereef",2003,14.071396445
"3635",200309206,"SCRU",63,6,32050.8777009596,2409.00153028,1.33046315239303,0.000249065844275434,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2003,14.071396445
"3636",200309206,"TAME",125,1,16992.1875,2409.00153028,0.705362254295662,4.15109740459056e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Rota","Forereef",2003,14.071396445
"3637",200309206,"CASE",63,39,137485.936237977,2409.00153028,5.7071751308517,0.00161892798779032,"Carangidae","Caranx sexfasciatus","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3638",200309206,"CHMC",63,4,16517.5445765931,2409.00153028,0.685659364221045,0.000166043896183622,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2003,14.071396445
"3639",200309206,"SCAL",58,10,38038.7719876215,2409.00153028,1.57902647671628,0.000415109740459056,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Rota","Forereef",2003,14.071396445
"3640",200309206,"TROB",125,1,8772.68438667435,2409.00153028,0.36416267388816,4.15109740459056e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3641",200309206,"DIHY",63,1,5421.45439110181,2409.00153028,0.225049852520088,4.15109740459056e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Rota","Forereef",2003,14.071396445
"3642",200309206,"NONE",0,0,0,2409.00153028,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2003,14.071396445
"3643",200309206,"APVI",88,1,6940.5601931354,2409.00153028,0.288109414041289,4.15109740459056e-05,"Lutjanidae","Aprion virescens","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3644",200309206,"LUBO",50,1,2169.13952896504,2409.00153028,0.0900430946888159,4.15109740459056e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3645",200309206,"ARST",63,1,5887.90487631353,2409.00153028,0.244412666505412,4.15109740459056e-05,"Tetraodontidae","Arothron stellatus","SECONDARY","MARIAN","Rota","Forereef",2003,14.071396445
"3646",200309206,"CHMC",50,1,2097.9725376764,2409.00153028,0.0870888835605079,4.15109740459056e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2003,14.071396445
"3647",200309206,"GYJA",225,1,29391.9812327499,2409.00153028,1.22008977011043,4.15109740459056e-05,"Muraenidae","Gymnothorax javanicus","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3648",200309206,"LUBO",63,2,8796.62041848932,2409.00153028,0.365156281883594,8.30219480918112e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3649",200309206,"HILO",58,1,3863.2176,2409.00153028,0.160365925527286,4.15109740459056e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Rota","Forereef",2003,14.071396445
"3650",200309206,"ELBI",63,15,16945.4204668242,2409.00153028,0.703420909195296,0.000622664610688584,"Carangidae","Elagatis bipinnulata","PISCIVORE","MARIAN","Rota","Forereef",2003,14.071396445
"3651",200309231,"LETH",85,1,9854.06551617738,1871.86283895,0.526430960171468,5.34227176901988e-05,"Lethrinidae","Lethrinus sp","SECONDARY","MARIAN","Guam","Forereef",2003,14.868055153
"3652",200309231,"FICO",63,1,152.531660830035,1871.86283895,0.00814865585534014,5.34227176901988e-05,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Guam","Forereef",2003,14.868055153
"3653",200309231,"PLTE",63,1,9581.35793667482,1871.86283895,0.511862180139725,5.34227176901988e-05,"Ephippidae","Platax teira","SECONDARY","MARIAN","Guam","Forereef",2003,14.868055153
"3654",200309231,"SCAL",58,4,15215.5087950486,1871.86283895,0.81285383087062,0.000213690870760795,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,14.868055153
"3655",200309231,"CHMC",63,5,20646.9307207414,1871.86283895,1.10301515106326,0.000267113588450994,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Guam","Forereef",2003,14.868055153
"3656",200309231,"FICO",88,1,422.428478574696,1871.86283895,0.0225672773551962,5.34227176901988e-05,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Guam","Forereef",2003,14.868055153
"3657",200309231,"NONE",0,0,0,1871.86283895,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,14.868055153
"3658",200309231,"NAUN",63,5,22873.414703341,1871.86283895,1.22195997630743,0.000267113588450994,"Acanthuridae","Naso unicornis","PRIMARY","MARIAN","Guam","Forereef",2003,14.868055153
"3659",200309232,"DIHY",63,1,5421.45439110181,2727.09943508,0.1987992928077,3.66689966319715e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Guam","Forereef",2003,12.789775086
"3660",200309232,"BAVI",63,1,6586.56911253064,2727.09943508,0.241522880603634,3.66689966319715e-05,"Balistidae","Balistoides viridescens","SECONDARY","MARIAN","Guam","Forereef",2003,12.789775086
"3661",200309232,"NONE",0,0,0,2727.09943508,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,12.789775086
"3662",200309233,"TAME",125,1,16992.1875,2073.87715628,0.819343973607366,4.82188637341347e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Guam","Forereef",2003,13.813640213
"3663",200309233,"NONE",0,0,0,2073.87715628,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,13.813640213
"3664",200309235,"CHMC",63,3,12388.1584324448,2033.53939771,0.609191955975641,0.000147526032855736,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Guam","Forereef",2003,12.109068395
"3665",200309235,"SCAL",58,3,11411.6315962865,2033.53939771,0.561170912603772,0.000147526032855736,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,12.109068395
"3666",200309235,"NONE",0,0,0,2033.53939771,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,12.109068395
"3667",200309235,"NAHE",63,7,28167.9954137814,2033.53939771,1.38517087229791,0.000344227409996718,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","MARIAN","Guam","Forereef",2003,12.109068395
"3668",200309236,"NONE",0,0,0,2235.0948632,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,8.54955562
"3669",200309241,"CHCH",63,2,6581.81328734257,2134.82343696,0.308307149593369,9.36845626375552e-05,"Chanidae","Chanos chanos","PRIMARY","MARIAN","Guam","Forereef",2003,13.439208507
"3670",200309241,"DIHY",63,2,10842.9087822036,2134.82343696,0.507906583489827,9.36845626375552e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Guam","Forereef",2003,13.439208507
"3671",200309241,"FICO",63,1,152.531660830035,2134.82343696,0.00714493096662089,4.68422813187776e-05,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Guam","Forereef",2003,13.439208507
"3672",200309241,"NONE",0,0,0,2134.82343696,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,13.439208507
"3673",200309242,"FICO",63,1,152.531660830035,2430.27012972,0.00627632537489193,4.11476892124421e-05,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Guam","Forereef",2003,16.5792075571429
"3674",200309242,"NONE",0,0,0,2430.27012972,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,16.5792075571429
"3675",200309242,"NAHE",63,2,8047.99868965182,2430.27012972,0.331156548863935,8.22953784248843e-05,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","MARIAN","Guam","Forereef",2003,16.5792075571429
"3676",200309242,"ELBI",63,1,1129.69469778828,2430.27012972,0.0464843263295358,4.11476892124421e-05,"Carangidae","Elagatis bipinnulata","PISCIVORE","MARIAN","Guam","Forereef",2003,16.5792075571429
"3677",200309242,"SCAL",58,2,7607.75439752431,2430.27012972,0.31304151355392,8.22953784248843e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,16.5792075571429
"3678",200309243,"NONE",0,0,0,2003.07394381,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,11.553951834
"3679",200309243,"NEFE",125,1,12495.5790929831,2003.07394381,0.623820160588556,4.99232693376223e-05,"Ginglymostomatidae","Nebrius ferrugineus","PISCIVORE","MARIAN","Guam","Forereef",2003,11.553951834
"3680",200309243,"SCAL",58,1,3803.87719876215,2003.07394381,0.189901985921043,4.99232693376223e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,11.553951834
"3681",200309251,"FICO",63,2,305.063321660071,2396.90488034,0.0127273853944841,8.34409415410886e-05,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Guam","Forereef",2003,12.215973424
"3682",200309251,"NATO",63,5,29939.5808353623,2396.90488034,1.24909340712408,0.000208602353852722,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Guam","Forereef",2003,12.215973424
"3683",200309251,"NONE",0,0,0,2396.90488034,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,12.215973424
"3684",200309251,"HILO",58,1,3863.2176,2396.90488034,0.161175256961052,4.17204707705443e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Guam","Forereef",2003,12.215973424
"3685",200309251,"DIHY",63,1,5421.45439110181,2396.90488034,0.226185629457802,4.17204707705443e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Guam","Forereef",2003,12.215973424
"3686",200309252,"FICO",63,1,152.531660830035,2748.84543212,0.00554893552935779,3.63789097893644e-05,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Guam","Forereef",2003,12.119116832
"3687",200309252,"NONE",0,0,0,2748.84543212,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,12.119116832
"3688",200309252,"NATO",63,3,17963.7485012174,2748.84543212,0.653501586204617,0.000109136729368093,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Guam","Forereef",2003,12.119116832
"3689",200309252,"SCAL",58,2,7607.75439752431,2748.84543212,0.276761810927177,7.27578195787289e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,12.119116832
"3690",200309253,"SCAL",58,1,3803.87719876215,2856.59260383,0.133161347322053,3.50067419014963e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,11.884391688
"3691",200309253,"NONE",0,0,0,2856.59260383,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,11.884391688
"3692",200309254,"TAME",125,1,16992.1875,2308.07248127,0.736206840898262,4.33261956942426e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Guam","Forereef",2003,9.084045075
"3693",200309254,"NONE",0,0,0,2308.07248127,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,9.084045075
"3694",200309255,"CHUD",125,1,42637.5054297354,2970.44722097,1.43539010317147,3.36649644181676e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Guam","Forereef",2003,11.902363204
"3695",200309255,"SCAL",58,1,3803.87719876215,2970.44722097,0.128057390547407,3.36649644181676e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,11.902363204
"3696",200309255,"LEOL",63,1,3625.09315895535,2970.44722097,0.122038632208775,3.36649644181676e-05,"Lethrinidae","Lethrinus olivaceus","PISCIVORE","MARIAN","Guam","Forereef",2003,11.902363204
"3697",200309255,"CASE",63,7,24676.9629145087,2970.44722097,0.830749078465377,0.000235654750927173,"Carangidae","Caranx sexfasciatus","PISCIVORE","MARIAN","Guam","Forereef",2003,11.902363204
"3698",200309255,"NONE",0,0,0,2970.44722097,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,11.902363204
"3699",200309255,"DIHY",88,1,12384.448058271,2970.44722097,0.416922003220339,3.36649644181676e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Guam","Forereef",2003,11.902363204
"3700",200309255,"TROB",175,2,54051.0858564088,2970.44722097,1.81962788211933,6.73299288363353e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","MARIAN","Guam","Forereef",2003,11.902363204
"3701",200309255,"CAML",125,3,41147.1354802489,2970.44722097,1.3852168518521,0.000100994893254503,"Carcharhinidae","Carcharhinus melanopterus","PISCIVORE","MARIAN","Guam","Forereef",2003,11.902363204
"3702",200309255,"CHMC",63,1,4129.38614414827,2970.44722097,0.139015637611626,3.36649644181676e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Guam","Forereef",2003,11.902363204
"3703",200309255,"FICO",88,4,1689.71391429878,2970.44722097,0.0568841588017513,0.000134659857672671,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Guam","Forereef",2003,11.902363204
"3704",200309255,"SCRU",63,4,21367.2518006398,2970.44722097,0.719327771582566,0.000134659857672671,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Guam","Forereef",2003,11.902363204
"3705",200309255,"DIHY",69,1,6788.48129696148,2970.44722097,0.228533981315605,3.36649644181676e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Guam","Forereef",2003,11.902363204
"3706",200309255,"NATO",63,10,59879.1616707245,2970.44722097,2.01582984703465,0.000336649644181676,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Guam","Forereef",2003,11.902363204
"3707",200309255,"HILO",58,5,19316.088,2970.44722097,0.650275415218195,0.000168324822090838,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Guam","Forereef",2003,11.902363204
"3708",200309255,"PSFL",58,1,5112.22158990167,2970.44722097,0.172102757921828,3.36649644181676e-05,"Balistidae","Pseudobalistes flavimarginatus","SECONDARY","MARIAN","Guam","Forereef",2003,11.902363204
"3709",200309255,"NATO",50,1,2825.34469525203,2970.44722097,0.0951151286347181,3.36649644181676e-05,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Guam","Forereef",2003,11.902363204
"3710",200309256,"HILO",58,1,3863.2176,2833.56516309,0.136337701010806,3.52912300386098e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Guam","Forereef",2003,12.737148476
"3711",200309256,"SCRU",63,1,5341.81295015994,2833.56516309,0.188519149647319,3.52912300386098e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Guam","Forereef",2003,12.737148476
"3712",200309256,"NONE",0,0,0,2833.56516309,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,12.737148476
"3713",200309261,"NEFE",125,1,12495.5790929831,2817.8077077,0.443450383744688,3.54885820372831e-05,"Ginglymostomatidae","Nebrius ferrugineus","PISCIVORE","MARIAN","Guam","Forereef",2003,10.261200047
"3714",200309261,"NONE",0,0,0,2817.8077077,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,10.261200047
"3715",200309262,"NONE",0,0,0,2548.22693473,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,11.959058475
"3716",200309262,"SCAL",58,3,11411.6315962865,2548.22693473,0.447826347047681,0.000117728918061133,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Guam","Forereef",2003,11.959058475
"3717",200309263,"NONE",0,0,0,2513.85995653,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,10.942951584
"3718",200309264,"NATO",63,3,17963.7485012174,2454.58882526,0.731843489074573,0.000122220062648669,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Guam","Forereef",2003,10.925496769
"3719",200309264,"HILO",58,8,30905.7408,2454.58882526,1.25910052559318,0.000325920167063117,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Guam","Forereef",2003,10.925496769
"3720",200309264,"CHUD",88,1,14182.3814278707,2454.58882526,0.577790515540557,4.07400208828897e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Guam","Forereef",2003,10.925496769
"3721",200309264,"NONE",0,0,0,2454.58882526,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,10.925496769
"3722",200309264,"SCRU",63,3,16025.4388504798,2454.58882526,0.652876713426019,0.000122220062648669,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Guam","Forereef",2003,10.925496769
"3723",200309265,"BAVI",63,1,6586.56911253064,2626.39320283,0.250783816582889,3.80750300039795e-05,"Balistidae","Balistoides viridescens","SECONDARY","MARIAN","Guam","Forereef",2003,12.2325628066667
"3724",200309265,"NONE",0,0,0,2626.39320283,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Guam","Forereef",2003,12.2325628066667
"3725",200309281,"ELBI",63,5,5648.47348894139,1908.31157519,0.295993251960388,0.000262011720989649,"Carangidae","Elagatis bipinnulata","PISCIVORE","MARIAN","Santa Rosa","Forereef",2003,11.6125926955556
"3726",200309281,"NONE",0,0,0,1908.31157519,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Santa Rosa","Forereef",2003,11.6125926955556
"3727",200309282,"NONE",0,0,0,2378.40188372,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Santa Rosa","Forereef",2003,18.5536019
"3728",200309282,"ELBI",63,17,19204.8098624007,2378.40188372,0.807466979985861,0.000714765663295335,"Carangidae","Elagatis bipinnulata","PISCIVORE","MARIAN","Santa Rosa","Forereef",2003,18.5536019
"3729",200309282,"AENA",175,1,61881.5387038898,2378.40188372,2.6018117092601,4.20450390173726e-05,"Myliobatidae","Aetobatus narinari","SECONDARY","MARIAN","Santa Rosa","Forereef",2003,18.5536019
"3730",200309282,"SCRU",63,1,5341.81295015994,2378.40188372,0.224596733912981,4.20450390173726e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Santa Rosa","Forereef",2003,18.5536019
"3731",200309282,"NATO",63,1,5987.91616707245,2378.40188372,0.251762168877318,4.20450390173726e-05,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Santa Rosa","Forereef",2003,18.5536019
